IDENTIFIER: Reference ID,FORMULA,PROPERTY: Microstructure,PROPERTY: Processing method,PROPERTY: BCC/FCC/other,PROPERTY: grain size ($\mu$m),PROPERTY: Exp. Density (g/cm$^3$),PROPERTY: Calculated Density (g/cm$^3$),PROPERTY: HV,PROPERTY: Type of test,PROPERTY: Test temperature ($^\circ$C),PROPERTY: YS (MPa),PROPERTY: UTS (MPa),PROPERTY: Elongation (%),PROPERTY: Elongation plastic (%),PROPERTY: Exp. Young modulus (GPa),PROPERTY: Calculated Young modulus (GPa),PROPERTY: O content (wppm),PROPERTY: N content (wppm),PROPERTY: C content (wppm),REFERENCE: doi,REFERENCE: year,REFERENCE: title,sample_weight
75,Hf1 Mo0.5 Nb1 Si0.3 Ti1 V0.5,BCC+Sec.,CAST,other,,,8.5,,C,25.0,1617.0,2016.0,,,,,,,,10.1016/j.jallcom.2016.10.014,2017,Microstructure and mechanical properties of refractory HfMo0.5NbTiV0.5Six high-entropy composites,0.9562233398412988
75,Hf1 Mo0.5 Nb1 Si0.3 Ti1 V0.5,BCC+Sec.,CAST,other,,,8.5,,C,1200.0,166.0,187.0,,,,,,,,10.1016/j.jallcom.2016.10.014,2017,Microstructure and mechanical properties of refractory HfMo0.5NbTiV0.5Six high-entropy composites,0.9433061438442656
75,Hf1 Mo0.5 Nb1 Si0.5 Ti1 V0.5,BCC+Sec.,CAST,other,,,8.2,,C,1000.0,614.0,696.0,,,,,,,,10.1016/j.jallcom.2016.10.014,2017,Microstructure and mechanical properties of refractory HfMo0.5NbTiV0.5Six high-entropy composites,0.9067155530150516
75,Hf1 Mo0.5 Nb1 Si0.5 Ti1 V0.5,BCC+Sec.,CAST,other,,,8.2,,C,25.0,1787.0,2052.0,,,,,,,,10.1016/j.jallcom.2016.10.014,2017,Microstructure and mechanical properties of refractory HfMo0.5NbTiV0.5Six high-entropy composites,0.9313573927911358
75,Hf1 Mo0.5 Nb1 Si0.5 Ti1 V0.5,BCC+Sec.,CAST,other,,,8.2,,C,1200.0,188.0,219.0,,,,,,,,10.1016/j.jallcom.2016.10.014,2017,Microstructure and mechanical properties of refractory HfMo0.5NbTiV0.5Six high-entropy composites,0.8903932227563846
75,Hf1 Mo0.5 Nb1 Si0.7 Ti1 V0.5,BCC+Sec.,CAST,other,,,7.9,,C,1000.0,673.0,741.0,,,,,,,,10.1016/j.jallcom.2016.10.014,2017,Microstructure and mechanical properties of refractory HfMo0.5NbTiV0.5Six high-entropy composites,0.877138258654899
75,Hf1 Mo0.5 Nb1 Si0.7 Ti1 V0.5,BCC+Sec.,CAST,other,,,7.9,,C,1200.0,235.0,268.0,,,,,,,,10.1016/j.jallcom.2016.10.014,2017,Microstructure and mechanical properties of refractory HfMo0.5NbTiV0.5Six high-entropy composites,0.9884722379502361
75,Hf1 Mo0.5 Nb1 Ti1 V0.5,BCC,CAST,BCC,,,9.0,,C,1000.0,368.0,394.0,,,,126.0,,,,10.1016/j.jallcom.2016.10.014,2017,Microstructure and mechanical properties of refractory HfMo0.5NbTiV0.5Six high-entropy composites,0.9292767523798712
75,Hf1 Mo0.5 Nb1 Ti1 V0.5,BCC,CAST,BCC,,,9.0,,C,1200.0,60.0,,,,,126.0,,,,10.1016/j.jallcom.2016.10.014,2017,Microstructure and mechanical properties of refractory HfMo0.5NbTiV0.5Six high-entropy composites,0.9951644467860248
75,Hf1 Mo0.5 Nb1 Ti1 V0.5,BCC,CAST,BCC,,,9.0,,C,25.0,1260.0,,,,,126.0,,,,10.1016/j.jallcom.2016.10.014,2017,Microstructure and mechanical properties of refractory HfMo0.5NbTiV0.5Six high-entropy composites,0.9911521388490421
77,Al0.25 Nb1 Ta1 Ti1 Zr1,BCC+B2,OTHER,other,,,8.6,,C,1000.0,366.0,408.0,,,,,,,,10.1016/j.matdes.2017.11.033,2018,Compositional variation effects on the microstructure and properties of a refractory high-entropy superalloy AlMo0.5NbTa0.5TiZr,0.9254318441051722
78,Hf1 Nb1 Si0.5 Ti1 V1 Zr1,BCC+Laves+Sec.,ANNEAL,other,,,7.5,,C,25.0,1483.0,1611.0,9.5,,,,,,,10.4028/www.scientific.net/MSF.849.76,2016,Microstructure and Mechanical Properties of a New Refractory HfNbSisub0.5/subTiVZr High Entropy Alloy,0.8762805633232328
78,Hf1 Nb1 Si0.5 Ti1 V1 Zr1,BCC+Laves+Sec.,CAST,other,,,7.5,,C,800.0,371.0,427.0,50.0,,,,,,,10.4028/www.scientific.net/MSF.849.76,2016,Microstructure and Mechanical Properties of a New Refractory HfNbSisub0.5/subTiVZr High Entropy Alloy,0.8947823435486149
80,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,351.0,T,25.0,1145.0,1262.0,9.7,,,107.0,,,,10.1016/j.jallcom.2015.07.209,2015,Microstructure and properties of a refractory high-entropy alloy after cold working,0.8363329883594134
81,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,T,25.0,958.0,974.0,,,,107.0,,,,10.1016/j.matlet.2016.08.060,2016,Simultaneously increasing the strength and ductility of a refractory high-entropy alloy via grain refining,0.8804745868990927
81,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,T,25.0,944.0,959.0,,,,107.0,,,,10.1016/j.matlet.2016.08.060,2016,Simultaneously increasing the strength and ductility of a refractory high-entropy alloy via grain refining,0.8921911361035255
81,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,T,25.0,940.0,953.0,,,,107.0,,,,10.1016/j.matlet.2016.08.060,2016,Simultaneously increasing the strength and ductility of a refractory high-entropy alloy via grain refining,0.8597792298762357
82,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,T,25.0,940.0,1080.0,,,,107.0,,,,10.1016/j.actamat.2017.09.062,2018,Study of a bcc multi-principal element alloy: Tensile and simple shear properties and underlying deformation mechanisms,0.937767994948631
83,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,,,9.9,,C,25.0,905.0,,,,,107.0,,,,10.1016/j.msea.2015.08.024,2015,On the room temperature deformation mechanisms of a TiZrHfNbTa refractory high-entropy alloy,0.9805589419470203
84,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,,,9.9,,C,25.0,890.0,,,,,107.0,,,,10.1016/j.matchar.2015.11.018,2016,Mechanical behavior and microstructure of Ti20Hf20Zr20Ta20Nb20 high-entropy alloy loaded under quasi-static and dynamic compression conditions,0.9563899017989991
85,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,,,9.9,,T,25.0,828.0,862.0,,,,107.0,,,,10.1016/j.msea.2015.12.017,2016,Elastic and plastic properties of as-cast equimolar TiHfZrTaNb high-entropy alloy,0.9339669240525157
85,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,,,9.9,,T,25.0,827.0,856.0,,,,107.0,,,,10.1016/j.msea.2015.12.017,2016,Elastic and plastic properties of as-cast equimolar TiHfZrTaNb high-entropy alloy,0.9365733842022139
85,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,,,9.9,,T,25.0,820.0,869.0,,,,107.0,,,,10.1016/j.msea.2015.12.017,2016,Elastic and plastic properties of as-cast equimolar TiHfZrTaNb high-entropy alloy,0.9396755042346946
85,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,,,9.9,,T,25.0,803.0,810.0,,,,107.0,,,,10.1016/j.msea.2015.12.017,2016,Elastic and plastic properties of as-cast equimolar TiHfZrTaNb high-entropy alloy,0.915887247365404
87,Hf1 Nb1 Ta1 Zr1,BCC+HCP,ANNEAL,other,,,11.1,536.0,C,25.0,2100.0,2200.0,3.5,,,,,,,10.1016/j.actamat.2016.01.018,2016,Structural-disorder and its effect on mechanical properties in single-phase TaNbHfZr high-entropy alloy,0.8355688879605184
87,Hf1 Nb1 Ta1 Zr1,BCC+HCP,ANNEAL,other,,,11.1,,C,25.0,2020.0,2030.0,1.7,,,,,,,10.1016/j.actamat.2016.01.018,2016,Structural-disorder and its effect on mechanical properties in single-phase TaNbHfZr high-entropy alloy,0.8904852379343079
87,Hf1 Nb1 Ta1 Zr1,BCC+HCP,ANNEAL,other,,,11.1,550.0,C,25.0,1950.0,2010.0,2.2,,,,,,,10.1016/j.actamat.2016.01.018,2016,Structural-disorder and its effect on mechanical properties in single-phase TaNbHfZr high-entropy alloy,0.8542403025997538
88,Hf1 Ta0.5 Ti1 Zr1,BCC+HCP,CAST,other,,,9.4,,T,25.0,700.0,1100.0,,,,,,,,10.1002/adma.201701678,2017,Phase-Transformation Ductilization of Brittle High-Entropy Alloys via Metastability Engineering,0.9359761858785367
88,Hf1 Ta0.6 Ti1 Zr1,BCC+HCP,CAST,other,,,9.6,,T,25.0,800.0,1100.0,,,,,,,,10.1002/adma.201701678,2017,Phase-Transformation Ductilization of Brittle High-Entropy Alloys via Metastability Engineering,0.9685312680646401
89,Mo1 Nb1 Ta1 Ti0.25 W1,BCC,CAST,BCC,,,13.1,478.3,C,25.0,1109.0,1197.0,,,,242.0,,,,10.1016/j.msea.2017.12.004,2018,Microstructures and mechanical properties of Ti NbMoTaW refractory high-entropy alloys,0.8371860826164694
89,Mo1 Nb1 Ta1 Ti0.5 W1,BCC,CAST,BCC,,,12.6,481.2,C,25.0,1211.0,1578.0,,,,234.0,,,,10.1016/j.msea.2017.12.004,2018,Microstructures and mechanical properties of Ti NbMoTaW refractory high-entropy alloys,0.8835803416621474
89,Mo1 Nb1 Ta1 Ti0.75 W1,BCC,CAST,BCC,,,12.2,495.6,C,25.0,1304.0,1593.0,,,,228.0,,,,10.1016/j.msea.2017.12.004,2018,Microstructures and mechanical properties of Ti NbMoTaW refractory high-entropy alloys,0.9230905028658596
89,Mo1 Nb1 Ta1 Ti1 W1,BCC,CAST,BCC,,,11.8,507.5,C,25.0,1455.0,1910.0,,,,222.0,,,,10.1016/j.msea.2017.12.004,2018,Microstructures and mechanical properties of Ti NbMoTaW refractory high-entropy alloys,0.8386687545942344
89,Mo1 Nb1 Ta1 W1,BCC,CAST,BCC,,,13.7,,C,25.0,996.0,1148.0,,,,250.0,,,,10.1016/j.msea.2017.12.004,2018,Microstructures and mechanical properties of Ti NbMoTaW refractory high-entropy alloys,0.9346253269083107
91,Mo1 Nb1 Ta1 Ti1 V1 W1,BCC,CAST,BCC,,,11.0,,C,1000.0,752.8,1105.0,,,,209.0,,,,10.1016/j.intermet.2017.01.007,2017,Effect of Ti additions on mechanical properties of NbMoTaW and VNbMoTaW refractory high entropy alloys,0.9024929489734671
91,Mo1 Nb1 Ta1 Ti1 V1 W1,BCC,CAST,BCC,,,11.0,,C,1200.0,659.0,696.0,,,,209.0,,,,10.1016/j.intermet.2017.01.007,2017,Effect of Ti additions on mechanical properties of NbMoTaW and VNbMoTaW refractory high entropy alloys,0.933078420887257
91,Mo1 Nb1 Ta1 Ti1 W1,BCC,CAST,BCC,,,11.8,,C,600.0,689.0,1681.0,,,,222.0,,,,10.1016/j.intermet.2017.01.007,2017,Effect of Ti additions on mechanical properties of NbMoTaW and VNbMoTaW refractory high entropy alloys,0.9402072769290611
91,Mo1 Nb1 Ta1 Ti1 W1,BCC,CAST,BCC,,,11.8,,C,800.0,674.0,1618.0,,,,222.0,,,,10.1016/j.intermet.2017.01.007,2017,Effect of Ti additions on mechanical properties of NbMoTaW and VNbMoTaW refractory high entropy alloys,0.8391798039010796
91,Mo1 Nb1 Ta1 Ti1 W1,BCC,CAST,BCC,,,11.8,,C,1200.0,586.0,814.0,,,,222.0,,,,10.1016/j.intermet.2017.01.007,2017,Effect of Ti additions on mechanical properties of NbMoTaW and VNbMoTaW refractory high entropy alloys,0.8371838129079996
91,Mo1 Nb1 Ta1 Ti1 W1,BCC,CAST,BCC,,,11.8,,C,25.0,1343.0,2005.0,,,,222.0,,,,10.1016/j.intermet.2017.01.007,2017,Effect of Ti additions on mechanical properties of NbMoTaW and VNbMoTaW refractory high entropy alloys,0.8787338198147604
92,Mo1 Nb1 Ta1 Ti1 Zr1,BCC+BCC,CAST,other,,,9.1,,C,25.0,1390.0,,,,,,,,,10.1016/j.msec.2016.12.057,2017,TiZrNbTaMo high-entropy alloy designed for orthopedic implants: As-cast microstructure and mechanical properties,0.9606865076982148
93,Mo1 Nb1 Ta1 Ti1 Zr1,BCC+BCC,CAST,other,,,9.1,,C,25.0,1375.0,1450.0,,,,,,,,10.1016/j.scriptamat.2016.10.028,2017,Novel TiNbTaZrMo high-entropy alloys for metallic biomaterials,0.9703202425867552
95,Nb1 Ta1 Ti1 V1,BCC,CAST,BCC,,,9.2,,C,25.0,965.0,,,,,134.0,,,,10.1016/j.msea.2016.07.102,2016,"NbTaV-(Ti,W) refractory high-entropy alloys: Experiments and modeling",0.890510758516611
95,Nb1 Ta1 Ti1 V1 W1,BCC,CAST,BCC,,,11.1,,C,25.0,1420.0,1800.0,20.0,,,187.0,,,,10.1016/j.msea.2016.07.102,2016,"NbTaV-(Ti,W) refractory high-entropy alloys: Experiments and modeling",0.8696275755247362
96,Al0.25 Cr0.5 Nb0.5 Ti1 V0.25,BCC+Laves,ANNEAL,other,,,5.8,,C,600.0,930.0,,,,,,,,,10.1016/j.matlet.2016.11.030,2017,Precipitation-strengthened refractory Al 0.5 CrNbTi 2 V 0.5 high entropy alloy,0.905794668957096
96,Al0.25 Cr0.5 Nb0.5 Ti1 V0.25,BCC+Laves,ANNEAL,other,,,5.8,,C,25.0,1340.0,1700.0,,,,,,,,10.1016/j.matlet.2016.11.030,2017,Precipitation-strengthened refractory Al 0.5 CrNbTi 2 V 0.5 high entropy alloy,0.9048219449569485
96,Al0.25 Cr0.5 Nb0.5 Ti1 V0.25,BCC,CAST,BCC,,,5.8,,C,25.0,1240.0,,,,,134.0,,,,10.1016/j.matlet.2016.11.030,2017,Precipitation-strengthened refractory Al 0.5 CrNbTi 2 V 0.5 high entropy alloy,0.9928306626136393
97,Al1 Cr0.5 Nb1 Ti1 V1,BCC,ANNEAL,BCC,,,5.6,,C,600.0,1005.0,1045.0,,,,119.0,,,,10.1016/j.jallcom.2015.08.224,2015,"Structure and mechanical properties of the AlCrxNbTiV (x = 0, 0.5, 1, 1.5) high entropy alloys",0.938364705669171
97,Al1 Cr0.5 Nb1 Ti1 V1,BCC,ANNEAL,BCC,,,5.6,,C,800.0,640.0,685.0,,,,119.0,,,,10.1016/j.jallcom.2015.08.224,2015,"Structure and mechanical properties of the AlCrxNbTiV (x = 0, 0.5, 1, 1.5) high entropy alloys",0.8565495271400062
97,Al1 Cr0.5 Nb1 Ti1 V1,BCC,ANNEAL,BCC,,,5.6,,C,1000.0,40.0,80.0,,,,119.0,,,,10.1016/j.jallcom.2015.08.224,2015,"Structure and mechanical properties of the AlCrxNbTiV (x = 0, 0.5, 1, 1.5) high entropy alloys",0.8483368839325762
97,Al1 Cr0.5 Nb1 Ti1 V1,BCC,ANNEAL,BCC,,,5.6,,C,25.0,1300.0,1430.0,,,,119.0,,,,10.1016/j.jallcom.2015.08.224,2015,"Structure and mechanical properties of the AlCrxNbTiV (x = 0, 0.5, 1, 1.5) high entropy alloys",0.8597631696655288
97,Al1 Cr1 Nb1 Ti1 V1,BCC+Laves,ANNEAL,other,,,5.8,,C,800.0,860.0,895.0,,,,,,,,10.1016/j.jallcom.2015.08.224,2015,"Structure and mechanical properties of the AlCrxNbTiV (x = 0, 0.5, 1, 1.5) high entropy alloys",0.9430735065916058
97,Al1 Cr1 Nb1 Ti1 V1,BCC+Laves,ANNEAL,other,,,5.8,,C,25.0,1550.0,1570.0,,,,,,,,10.1016/j.jallcom.2015.08.224,2015,"Structure and mechanical properties of the AlCrxNbTiV (x = 0, 0.5, 1, 1.5) high entropy alloys",0.9040960036996368
97,Al1 Nb1 Ti1 V1,BCC,ANNEAL,BCC,,,5.5,,C,600.0,780.0,1005.0,,,,104.0,,,,10.1016/j.jallcom.2015.08.224,2015,"Structure and mechanical properties of the AlCrxNbTiV (x = 0, 0.5, 1, 1.5) high entropy alloys",0.9531398644776525
97,Al1 Nb1 Ti1 V1,BCC,ANNEAL,BCC,,,5.5,,C,800.0,560.0,700.0,,,,104.0,,,,10.1016/j.jallcom.2015.08.224,2015,"Structure and mechanical properties of the AlCrxNbTiV (x = 0, 0.5, 1, 1.5) high entropy alloys",0.9891792256182489
97,Al1 Nb1 Ti1 V1,BCC,ANNEAL,BCC,,,5.5,,C,1000.0,110.0,,,,,104.0,,,,10.1016/j.jallcom.2015.08.224,2015,"Structure and mechanical properties of the AlCrxNbTiV (x = 0, 0.5, 1, 1.5) high entropy alloys",0.9510344540504477
97,Al1 Nb1 Ti1 V1,BCC,ANNEAL,BCC,,,5.5,,C,25.0,1000.0,1280.0,,,,104.0,,,,10.1016/j.jallcom.2015.08.224,2015,"Structure and mechanical properties of the AlCrxNbTiV (x = 0, 0.5, 1, 1.5) high entropy alloys",0.9848692610680797
140,Al0.3 Co1 Cr1 Fe1 Ni1,FCC+B2+Sec.,WROUGHT,other,0.71,,7.6,,T,25.0,900.0,1074.0,25.0,,,,,,,10.1016/j.scriptamat.2018.08.048,2019,Fatigue behavior of ultrafine grained triplex Al0.3CoCrFeNi high entropy alloy,0.88419612090221
151,Cr0.5 Fe1 Mn0.625 Ni0.375,FCC+BCC,CAST,other,75.0,,7.8,,C,25.0,219.0,,,,,,,,,10.1016/j.jallcom.2018.08.093,2019,Effect of Al on structure and mechanical properties of Fe-Mn-Cr-Ni-Al non-equiatomic high entropy alloys with high Fe content,0.9339384370369763
151,Al0.05 Cr0.5 Fe1 Mn0.625 Ni0.375,FCC+BCC,CAST,other,,,7.6,,C,25.0,354.0,,,,,,,,,10.1016/j.jallcom.2018.08.093,2019,Effect of Al on structure and mechanical properties of Fe-Mn-Cr-Ni-Al non-equiatomic high entropy alloys with high Fe content,0.9374073128547887
151,Al0.35 Cr0.5 Fe1 Mn0.625 Ni0.375,B2+BCC,CAST,other,175.0,,6.9,,C,25.0,942.0,,,,,,,,,10.1016/j.jallcom.2018.08.093,2019,Effect of Al on structure and mechanical properties of Fe-Mn-Cr-Ni-Al non-equiatomic high entropy alloys with high Fe content,0.849754606149805
151,Al0.05 Cr0.5 Fe1 Mn0.625 Ni0.375,FCC+BCC,CAST,other,,,7.6,,C,400.0,260.0,,,,,,,,,10.1016/j.jallcom.2018.08.093,2019,Effect of Al on structure and mechanical properties of Fe-Mn-Cr-Ni-Al non-equiatomic high entropy alloys with high Fe content,0.8736004019857679
183,Al0.304 Co1 Cr1 Fe1 Ni1,FCC+B2,,other,2.7,,7.6,,T,25.0,690.0,930.0,51.0,,,,,,,10.1016/j.matlet.2017.04.072,2017,Formation of ultrafine-grained microstructure in Al 0.3 CoCrFeNi high entropy alloys with grain boundary precipitates,0.8616572645392214
179,Al0.304 Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,FCC,,,7.6,,,,,,,,,210.0,,,,10.1016/j.scriptamat.2016.06.019,2016,Stability of ordered L12 and B2 precipitates in face centered cubic based high entropy alloys - Al0.3CoFeCrNi and Al0.3CuFeCrNi2,1.0
178,Al0.304 Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,FCC,23.0,,7.6,,T,25.0,263.0,589.0,60.0,,,210.0,,,,10.1016/j.matdes.2017.02.072,2017,Optimizing the coupled effects of Hall-Petch and precipitation strengthening in a Al 0.3 CoCrFeNi high entropy alloy,0.8831385432472169
186,Al0.304 Co1 Cr1 Fe1 Ni1,FCC,ANNEAL,FCC,,,7.6,,,,,,,,,210.0,,,,10.1016/j.jallcom.2013.11.084,2014,"Phases, microstructure and mechanical properties of AlxCoCrFeNi high-entropy alloys at elevated temperatures",1.0
186,Al0.304 Co1 Cr1 Fe1 Ni1,FCC,ANNEAL,FCC,,,7.6,,,,,,,,,210.0,,,,10.1016/j.jallcom.2013.11.084,2014,"Phases, microstructure and mechanical properties of AlxCoCrFeNi high-entropy alloys at elevated temperatures",1.0
190,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2,CAST,other,,,6.7,,T,700.0,395.0,400.0,1.0,,,,,,,10.1016/j.msea.2015.08.078,2015,Tensile ductility of an AlCoCrFeNi multi-phase high-entropy alloy through hot isostatic pressing (HIP) and homogenization,0.9811665047936673
192,Al0.511 Co0.511 Cr0.511 Fe0.511 Ni1,L12+B2,,other,,,7.0,,T,25.0,545.0,1030.0,16.5,,,,,,,10.1016/j.actamat.2016.11.016,2017,Directly cast bulk eutectic and near-eutectic high entropy alloys with balanced strength and ductility in a wide temperature range,0.963914251539583
192,Al0.465 Co0.465 Cr0.465 Fe0.465 Ni1,L12+B2,,other,,,7.1,,T,25.0,545.0,1050.0,16.5,,,,,,,10.1016/j.actamat.2016.11.016,2017,Directly cast bulk eutectic and near-eutectic high entropy alloys with balanced strength and ductility in a wide temperature range,0.9391736571313931
192,Al0.451 Co0.451 Cr0.451 Fe0.451 Ni1,L12+B2,,other,,,7.1,,T,25.0,545.0,1110.0,20.0,,,,,,,10.1016/j.actamat.2016.11.016,2017,Directly cast bulk eutectic and near-eutectic high entropy alloys with balanced strength and ductility in a wide temperature range,0.9561233702085832
192,Al0.511 Co0.511 Cr0.511 Fe0.511 Ni1,,,other,,,7.0,,T,-70.0,580.0,1034.0,10.5,,,,,,,10.1016/j.actamat.2016.11.016,2017,Directly cast bulk eutectic and near-eutectic high entropy alloys with balanced strength and ductility in a wide temperature range,0.8900883729164512
192,Al0.465 Co0.465 Cr0.465 Fe0.465 Ni1,,,other,,,7.1,,T,-70.0,595.0,1168.0,15.8,,,,,,,10.1016/j.actamat.2016.11.016,2017,Directly cast bulk eutectic and near-eutectic high entropy alloys with balanced strength and ductility in a wide temperature range,0.909324435494507
192,Al0.451 Co0.451 Cr0.451 Fe0.451 Ni1,,,other,,,7.1,,T,-70.0,570.0,1143.0,18.0,,,,,,,10.1016/j.actamat.2016.11.016,2017,Directly cast bulk eutectic and near-eutectic high entropy alloys with balanced strength and ductility in a wide temperature range,0.9320133654229671
192,Al0.511 Co0.511 Cr0.511 Fe0.511 Ni1,,,other,,,7.0,,T,-192.0,700.0,1000.0,4.0,,,,,,,10.1016/j.actamat.2016.11.016,2017,Directly cast bulk eutectic and near-eutectic high entropy alloys with balanced strength and ductility in a wide temperature range,0.9095723163205303
192,Al0.465 Co0.465 Cr0.465 Fe0.465 Ni1,,,other,,,7.1,,T,-192.0,700.0,1000.0,7.0,,,,,,,10.1016/j.actamat.2016.11.016,2017,Directly cast bulk eutectic and near-eutectic high entropy alloys with balanced strength and ductility in a wide temperature range,0.9517332469603567
192,Al0.451 Co0.451 Cr0.451 Fe0.451 Ni1,,,other,,,7.1,,T,-192.0,700.0,1000.0,9.0,,,,,,,10.1016/j.actamat.2016.11.016,2017,Directly cast bulk eutectic and near-eutectic high entropy alloys with balanced strength and ductility in a wide temperature range,0.9543616413689138
195,Al0.343 Co0.514 Cr0.514 Fe1 Ni0.514,,CAST,other,,,7.2,,T,650.0,400.0,468.0,6.3,,,,,,,10.1016/j.scriptamat.2016.04.014,2016,,0.9080838775890929
199,Co1 Cr0.429 Fe0.571 Mo0.286 Ni0.571,FCC+Sec.,WROUGHT,other,,,8.6,,T,25.0,1028.0,1249.0,18.3,,,,,,,10.1016/j.scriptamat.2017.05.019,2017,Precipitation strengthening of ductile Cr 15 Fe 20 Co 35 Ni 20 Mo 10 alloys,0.9182122000314712
197,Co1 Cr1 Fe1 Mo0.304 Ni1,FCC+Sec.,WROUGHT,other,1.6,,8.4,,T,25.0,683.7,1066.6,30.4,,,,,,,10.1016/j.actamat.2016.06.063,2016,Ductile CoCrFeNiMox high entropy alloys strengthened by hard intermetallic phases,0.9522540938674007
196,Co1 Cr1 Fe1 Ni1,FCC,ANNEAL,FCC,,,8.2,,T,25.0,190.0,453.0,70.0,,,226.0,,,,10.1016/j.actamat.2015.08.076,2016,A precipitation-hardened high-entropy alloy with outstanding tensile properties,0.8859455054611317
201,Al0.242 Co0.515 Cr0.515 Cu0.242 Fe0.515 Ni1,,ANNEAL,other,,,7.7,328.0,,,,,,,,,,,,10.1016/j.ultramic.2015.06.009,2015,"Influence of W, Mo and Ti trace elements on the phase separation in Al8Co17Cr17Cu8Fe17Ni33 based high entropy alloy",0.858377872403483
201,Al0.229 Co0.486 Cr0.4 Cu0.229 Fe0.486 Mo0.003 Ni1 Ti0.029 W0.003,,CAST,other,,,7.7,231.0,,,,,,,,,,,,10.1016/j.ultramic.2015.06.009,2015,"Influence of W, Mo and Ti trace elements on the phase separation in Al8Co17Cr17Cu8Fe17Ni33 based high entropy alloy",0.9957598526910976
175,Al0.278 Co0.694 Cr0.222 Fe0.417 Ni1 Ti0.167,,CAST,other,,,7.4,343.0,,,,,,,,,,,,10.1007/s11837-015-1484-7,2015,High-Temperature Tensile Strength of Al10Co25Cr8Fe15Ni36Ti6 Compositionally Complex Alloy (High-Entropy Alloy),0.9861594435466621
175,Al0.278 Co0.694 Cr0.222 Fe0.417 Ni1 Ti0.167,,ANNEAL,other,,,7.4,341.0,,,,,,,,,,,,10.1007/s11837-015-1484-7,2015,High-Temperature Tensile Strength of Al10Co25Cr8Fe15Ni36Ti6 Compositionally Complex Alloy (High-Entropy Alloy),0.9685213694748229
175,Al0.278 Co0.694 Cr0.222 Fe0.417 Ni1 Ti0.167,FCC+L12+Sec.,ANNEAL,other,,,7.4,345.0,T,700.0,487.0,702.0,18.0,,,,,,,10.1007/s11837-015-1484-7,2015,High-Temperature Tensile Strength of Al10Co25Cr8Fe15Ni36Ti6 Compositionally Complex Alloy (High-Entropy Alloy),0.8889045669123119
175,Al0.278 Co0.694 Cr0.222 Fe0.417 Ni1 Ti0.167,FCC+L12+Sec.,ANNEAL,other,,,7.4,345.0,T,700.0,486.0,624.0,11.0,,,,,,,10.1007/s11837-015-1484-7,2015,High-Temperature Tensile Strength of Al10Co25Cr8Fe15Ni36Ti6 Compositionally Complex Alloy (High-Entropy Alloy),0.8862892132589482
193,Al1 Cr0.889 Fe0.889 Ni0.889,BCC+B2,CAST,other,,,6.1,,C,25.0,1044.0,,27.1,,,,,,,10.1016/j.msea.2016.11.019,2017,Effects of aluminum on microstructure and compressive properties of Al-Cr-Fe-Ni eutectic multi-component alloys,0.8307409283532563
191,Al0.5 Cr0.5 Fe1 Ni1,BCC+B2,CAST,other,,,6.9,,C,25.0,,,17.0,,,,,,,10.1016/j.matlet.2016.01.096,2016,A multi-component AlCrFe2Ni2 alloy with excellent mechanical properties,0.9215923613274574
182,Al0.545 Cr0.545 Fe0.515 Ni1 Ti0.273,BCC+B2+L12,CAST,other,,,6.4,,C,25.0,,,16.3,,,,,,,10.1016/j.jmst.2014.09.011,2015,Mechanical Properties Improvement of AlCrFeNi2Ti0.5 High Entropy Alloy through Annealing Design and its Relationship with its Particle-reinforced Microstructures,0.9005864563689794
171,Co1 Cr1 Fe1 Ni1,FCC,CAST,FCC,,,8.2,,C,25.0,,,83.0,,,226.0,,,,10.1016/j.jallcom.2013.12.210,2014,Effect of Mn and V on structure and mechanical properties of high-entropy alloys based on CoCrFeNi system,0.9265002016654565
192,Al0.511 Co0.511 Cr0.511 Fe0.511 Ni1,FCC+B2,CAST,other,,,7.0,,T,25.0,545.0,1030.0,16.5,,,,,,,10.1016/j.actamat.2016.11.016,2017,Directly cast bulk eutectic and near-eutectic high entropy alloys with balanced strength and ductility in a wide temperature range,0.8666844536877034
192,Al0.465 Co0.465 Cr0.465 Fe0.465 Ni1,FCC+B2,CAST,other,,,7.1,,T,25.0,545.0,1050.0,16.5,,,,,,,10.1016/j.actamat.2016.11.016,2017,Directly cast bulk eutectic and near-eutectic high entropy alloys with balanced strength and ductility in a wide temperature range,0.9566779325779396
